loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag
LN040246,2024-10-08,Personal Loan,43300.0,665,616000.0,17.92,0.842,0,Current,0
LN040247,2025-03-06,Personal Loan,108100.0,652,510000.0,18.13,0.396,167,Stage 3 (Default),1
LN040248,2025-03-04,Two-Wheeler,97200.0,633,65000.0,18.45,0.342,0,Current,0
LN040249,2026-03-04,Consumer Durable,39400.0,677,48000.0,17.72,0.155,0,Current,0
LN040250,2026-05-25,Two-Wheeler,54100.0,900,70000.0,14.0,0.467,0,Current,0
LN040251,2025-11-04,Two-Wheeler,38600.0,779,92000.0,16.02,0.438,0,Current,0
LN040252,2025-05-16,Personal Loan,215200.0,697,684000.0,17.38,0.572,0,Current,0
LN040253,2026-07-04,Personal Loan,42100.0,826,116000.0,15.23,0.449,0,Current,0
LN040254,2025-03-17,Two-Wheeler,100400.0,679,83000.0,17.68,0.459,0,Current,0
LN040255,2026-01-17,Consumer Durable,244600.0,821,79000.0,15.32,0.365,15,Stage 1,0
LN040256,2024-08-12,Personal Loan,59300.0,747,813000.0,16.55,0.653,0,Current,0
LN040257,2025-01-16,Personal Loan,17200.0,821,437000.0,15.32,1.256,0,Current,0
LN040258,2025-11-15,Two-Wheeler,121300.0,757,116000.0,16.38,0.341,0,Current,0
LN040259,2026-06-05,Personal Loan,36100.0,642,166000.0,18.3,0.65,0,Current,0
LN040260,2025-02-18,Two-Wheeler,32500.0,736,70000.0,16.73,0.537,0,Current,0
LN040261,2026-03-16,Two-Wheeler,142600.0,773,76000.0,16.12,0.402,0,Current,0
LN040262,2026-03-11,Two-Wheeler,22400.0,800,88000.0,15.67,0.588,0,Current,0
LN040263,2025-05-11,Consumer Durable,115900.0,700,21000.0,17.33,0.237,0,Current,0
LN040264,2025-12-03,Personal Loan,42900.0,733,773000.0,16.78,0.852,0,Current,0
LN040265,2024-09-17,Two-Wheeler,16100.0,803,58000.0,15.62,0.443,0,Current,0
LN040266,2025-01-18,Personal Loan,83300.0,777,202000.0,16.05,0.452,0,Current,0
LN040267,2025-12-14,Consumer Durable,15000.0,757,16000.0,16.38,0.161,0,Current,0
LN040268,2026-02-01,Consumer Durable,47700.0,709,27000.0,17.18,0.351,0,Current,0
LN040269,2026-01-21,Personal Loan,18400.0,686,237000.0,17.57,0.954,0,Current,0
LN040270,2025-04-05,Personal Loan,40300.0,733,788000.0,16.78,0.853,0,Current,0
LN040271,2025-01-25,Personal Loan,74500.0,689,646000.0,17.52,0.611,158,Stage 3 (Default),1
LN040272,2026-05-04,Two-Wheeler,63200.0,630,141000.0,18.5,0.26,84,Stage 2,0
LN040273,2025-03-17,Personal Loan,55500.0,816,518000.0,15.4,0.447,0,Current,0
LN040274,2025-07-04,Two-Wheeler,89800.0,645,144000.0,18.25,0.19,57,Stage 2,0
LN040275,2025-08-03,Two-Wheeler,49000.0,799,76000.0,15.68,0.382,0,Current,0
LN040276,2024-09-07,Two-Wheeler,43100.0,662,84000.0,17.97,0.246,0,Current,0
LN040277,2026-06-28,Consumer Durable,58200.0,751,65000.0,16.48,0.197,0,Current,0
LN040278,2025-01-27,Personal Loan,33000.0,582,838000.0,19.3,1.078,11,Stage 1,0
LN040279,2025-12-23,Consumer Durable,82300.0,765,59000.0,16.25,0.288,1,Stage 1,0
LN040280,2025-05-09,Personal Loan,51100.0,733,183000.0,16.78,0.32,0,Current,0
LN040281,2024-10-31,Personal Loan,75300.0,771,384000.0,16.15,0.569,0,Current,0
LN040282,2026-01-15,Personal Loan,44100.0,640,382000.0,18.33,0.563,0,Current,0
LN040283,2026-06-28,Two-Wheeler,66100.0,900,65000.0,14.0,0.212,0,Current,0
LN040284,2025-07-27,Personal Loan,73100.0,565,558000.0,19.58,0.685,0,Current,0
LN040285,2025-05-30,Two-Wheeler,15000.0,729,137000.0,16.85,0.615,0,Current,0
LN040286,2025-08-25,Personal Loan,20400.0,656,933000.0,18.07,2.114,11,Stage 1,0
LN040287,2026-06-11,Consumer Durable,35100.0,800,38000.0,15.67,0.233,0,Current,0
LN040288,2026-06-24,Two-Wheeler,45300.0,661,101000.0,17.98,0.281,0,Current,0
LN040289,2024-12-23,Two-Wheeler,105400.0,691,51000.0,17.48,0.312,0,Current,0
LN040290,2024-12-08,Consumer Durable,64400.0,711,29000.0,17.15,0.341,0,Current,0
LN040291,2024-11-22,Two-Wheeler,67100.0,705,79000.0,17.25,0.234,0,Current,0
LN040292,2025-08-14,Personal Loan,123600.0,687,699000.0,17.55,0.459,0,Current,0
LN040293,2026-04-09,Personal Loan,111900.0,816,371000.0,15.4,0.248,0,Current,0
LN040294,2026-06-28,Two-Wheeler,26800.0,629,112000.0,18.52,0.449,48,Stage 2,0
LN040295,2026-06-11,Personal Loan,102700.0,799,124000.0,15.68,0.188,0,Current,0
LN040296,2026-05-17,Personal Loan,52200.0,658,762000.0,18.03,0.8,0,Current,0
LN040297,2026-01-02,Personal Loan,36000.0,573,429000.0,19.45,0.779,0,Current,0
LN040298,2025-05-20,Two-Wheeler,41100.0,760,91000.0,16.33,0.399,0,Current,0
LN040299,2024-10-05,Personal Loan,33700.0,653,772000.0,18.12,0.978,0,Current,0
LN040300,2026-04-12,Personal Loan,53400.0,627,674000.0,18.55,0.747,0,Current,0
LN040301,2025-11-21,Personal Loan,46600.0,784,816000.0,15.93,1.103,0,Current,0
LN040302,2026-01-16,Two-Wheeler,102900.0,585,98000.0,19.25,0.324,0,Current,0
LN040303,2025-08-18,Two-Wheeler,156300.0,666,97000.0,17.9,0.251,0,Current,0
LN040304,2024-11-09,Two-Wheeler,38400.0,775,95000.0,16.08,0.455,0,Current,0
LN040305,2026-04-20,Personal Loan,22500.0,632,528000.0,18.47,1.097,0,Current,0
LN040306,2026-02-03,Consumer Durable,73200.0,614,73000.0,18.77,0.441,9,Stage 1,0
LN040307,2026-06-15,Personal Loan,86300.0,724,848000.0,16.93,0.765,162,Stage 3 (Default),1
LN040308,2025-08-15,Two-Wheeler,61600.0,672,138000.0,17.8,0.274,0,Current,0
LN040309,2026-06-19,Consumer Durable,19500.0,732,51000.0,16.8,0.229,0,Current,0
LN040310,2025-01-21,Consumer Durable,30500.0,683,31000.0,17.62,0.508,0,Current,0
LN040311,2024-09-27,Two-Wheeler,53500.0,635,66000.0,18.42,0.486,0,Current,0
LN040312,2024-09-11,Consumer Durable,33900.0,760,23000.0,16.33,0.399,27,Stage 1,0
LN040313,2025-10-29,Two-Wheeler,26900.0,788,70000.0,15.87,0.411,0,Current,0
LN040314,2024-12-11,Personal Loan,177500.0,663,829000.0,17.95,0.467,0,Current,0
LN040315,2024-11-05,Personal Loan,26900.0,862,122000.0,14.63,0.609,141,Stage 3 (Default),1
LN040316,2025-08-21,Two-Wheeler,101100.0,845,105000.0,14.92,0.277,0,Current,0
LN040317,2025-10-03,Two-Wheeler,62800.0,900,112000.0,14.0,0.299,0,Current,0
LN040318,2025-05-06,Personal Loan,70600.0,700,446000.0,17.33,0.351,4,Stage 1,0
LN040319,2025-03-05,Consumer Durable,97000.0,711,59000.0,17.15,0.411,0,Current,0
LN040320,2025-03-07,Personal Loan,32400.0,688,652000.0,17.53,1.058,0,Current,0
LN040321,2025-06-09,Personal Loan,41000.0,755,299000.0,16.42,0.656,0,Current,0
LN040322,2025-11-19,Personal Loan,65100.0,626,131000.0,18.57,0.377,0,Current,0
LN040323,2026-05-19,Consumer Durable,16200.0,699,46000.0,17.35,0.302,0,Current,0
LN040324,2024-12-07,Consumer Durable,131900.0,784,49000.0,15.93,0.42,0,Current,0
LN040325,2024-11-20,Two-Wheeler,52600.0,655,86000.0,18.08,0.454,0,Current,0
LN040326,2024-10-18,Consumer Durable,27900.0,699,37000.0,17.35,0.47,0,Current,0
LN040327,2024-08-14,Consumer Durable,94500.0,761,25000.0,16.32,0.394,0,Current,0
LN040328,2025-07-29,Consumer Durable,51800.0,704,49000.0,17.27,0.444,0,Current,0
LN040329,2026-02-01,Personal Loan,31800.0,673,925000.0,17.78,1.379,8,Stage 1,0
LN040330,2025-01-03,Two-Wheeler,86500.0,774,129000.0,16.1,0.471,113,Stage 3 (Default),1
LN040331,2024-08-05,Personal Loan,15000.0,718,761000.0,17.03,2.044,0,Current,0
LN040332,2025-12-19,Consumer Durable,63100.0,736,48000.0,16.73,0.236,0,Current,0
LN040333,2025-02-19,Consumer Durable,107600.0,665,37000.0,17.92,0.381,18,Stage 1,0
LN040334,2025-02-02,Two-Wheeler,29700.0,672,107000.0,17.8,0.546,0,Current,0
LN040335,2024-10-26,Personal Loan,22700.0,777,468000.0,16.05,1.121,0,Current,0
LN040336,2026-05-20,Personal Loan,63200.0,836,911000.0,15.07,0.946,0,Current,0
LN040337,2024-11-14,Personal Loan,32700.0,679,86000.0,17.68,0.439,0,Current,0
LN040338,2025-09-13,Personal Loan,188900.0,777,817000.0,16.05,0.261,11,Stage 1,0
LN040339,2024-11-15,Two-Wheeler,35700.0,765,62000.0,16.25,0.268,0,Current,0
LN040340,2025-01-02,Personal Loan,43600.0,783,910000.0,15.95,0.881,18,Stage 1,0
LN040341,2026-03-02,Consumer Durable,67000.0,713,36000.0,17.12,0.357,0,Current,0
LN040342,2026-01-31,Personal Loan,16500.0,796,556000.0,15.73,1.513,0,Current,0
LN040343,2026-03-26,Consumer Durable,50800.0,763,43000.0,16.28,0.449,0,Current,0
LN040344,2025-06-20,Two-Wheeler,96000.0,685,73000.0,17.58,0.15,0,Current,0
LN040345,2024-11-26,Personal Loan,46700.0,688,869000.0,17.53,1.099,0,Current,0
LN040346,2026-07-30,Personal Loan,24600.0,900,566000.0,14.0,0.994,0,Current,0
LN040347,2025-03-16,Consumer Durable,37800.0,784,36000.0,15.93,0.529,0,Current,0
LN040348,2026-06-29,Two-Wheeler,15500.0,740,74000.0,16.67,0.332,0,Current,0
LN040349,2026-04-06,Personal Loan,41200.0,697,285000.0,17.38,0.525,0,Current,0
LN040350,2025-09-10,Personal Loan,95400.0,692,806000.0,17.47,0.48,0,Current,0
LN040351,2025-12-31,Two-Wheeler,33700.0,738,60000.0,16.7,0.491,0,Current,0
LN040352,2025-10-04,Personal Loan,74600.0,642,444000.0,18.3,0.695,0,Current,0
LN040353,2026-07-02,Personal Loan,20100.0,599,626000.0,19.02,1.491,142,Stage 3 (Default),1
LN040354,2025-10-31,Two-Wheeler,151400.0,773,62000.0,16.12,0.145,0,Current,0
LN040355,2025-02-15,Two-Wheeler,96600.0,842,97000.0,14.97,0.281,0,Current,0
LN040356,2025-09-24,Personal Loan,36500.0,844,403000.0,14.93,0.531,0,Current,0
LN040357,2025-08-10,Consumer Durable,22200.0,772,20000.0,16.13,0.408,0,Current,0
LN040358,2026-01-27,Two-Wheeler,36100.0,687,60000.0,17.55,0.183,0,Current,0
LN040359,2026-05-09,Consumer Durable,58100.0,834,34000.0,15.1,0.296,127,Stage 3 (Default),1
LN040360,2025-08-28,Personal Loan,94100.0,846,602000.0,14.9,0.366,0,Current,0
LN040361,2024-11-10,Personal Loan,15000.0,743,501000.0,16.62,1.613,0,Current,0
LN040362,2026-07-07,Personal Loan,101000.0,820,203000.0,15.33,0.211,0,Current,0
LN040363,2025-07-03,Personal Loan,57200.0,561,977000.0,19.65,0.974,18,Stage 1,0
LN040364,2024-08-01,Consumer Durable,24400.0,752,39000.0,16.47,0.355,0,Current,0
LN040365,2025-09-14,Consumer Durable,15000.0,752,23000.0,16.47,0.474,0,Current,0
LN040366,2026-07-18,Two-Wheeler,53200.0,677,147000.0,17.72,0.585,0,Current,0
LN040367,2025-12-09,Two-Wheeler,55900.0,692,97000.0,17.47,0.163,0,Current,0
LN040368,2025-04-15,Two-Wheeler,33900.0,803,142000.0,15.62,0.393,32,Stage 2,0
LN040369,2025-04-07,Two-Wheeler,84700.0,749,105000.0,16.52,0.367,147,Stage 3 (Default),1
LN040370,2026-07-13,Personal Loan,166100.0,771,794000.0,16.15,0.65,0,Current,0
LN040371,2025-12-21,Two-Wheeler,38600.0,805,141000.0,15.58,0.289,0,Current,0
LN040372,2025-11-07,Two-Wheeler,31300.0,760,119000.0,16.33,0.502,0,Current,0
LN040373,2025-01-01,Personal Loan,137300.0,750,61000.0,16.5,0.422,0,Current,0
LN040374,2024-10-26,Personal Loan,42900.0,763,446000.0,16.28,0.525,0,Current,0
LN040375,2026-07-21,Personal Loan,72800.0,606,692000.0,18.9,0.701,40,Stage 2,0
LN040376,2025-03-10,Two-Wheeler,34100.0,798,54000.0,15.7,0.426,0,Current,0
LN040377,2026-02-15,Personal Loan,97200.0,756,462000.0,16.4,0.353,0,Current,0
LN040378,2024-12-17,Two-Wheeler,23200.0,775,81000.0,16.08,0.512,113,Stage 3 (Default),1
LN040379,2024-11-27,Personal Loan,53500.0,717,160000.0,17.05,0.393,0,Current,0
LN040380,2026-07-11,Personal Loan,58500.0,738,238000.0,16.7,0.464,0,Current,0
LN040381,2025-11-01,Consumer Durable,43900.0,806,50000.0,15.57,0.415,0,Current,0
LN040382,2026-04-20,Two-Wheeler,33500.0,592,84000.0,19.13,0.351,0,Current,0
LN040383,2025-02-07,Personal Loan,143700.0,531,159000.0,20.15,0.436,4,Stage 1,0
LN040384,2026-03-17,Consumer Durable,79600.0,805,29000.0,15.58,0.324,0,Current,0
LN040385,2026-04-01,Personal Loan,29200.0,715,814000.0,17.08,1.181,19,Stage 1,0
LN040386,2025-08-18,Consumer Durable,15800.0,560,20000.0,19.67,0.258,10,Stage 1,0
LN040387,2024-08-19,Two-Wheeler,119000.0,672,91000.0,17.8,0.332,0,Current,0
LN040388,2024-10-17,Personal Loan,28100.0,752,683000.0,16.47,1.02,37,Stage 2,0
LN040389,2026-04-06,Two-Wheeler,50900.0,718,47000.0,17.03,0.455,2,Stage 1,0
LN040390,2026-06-03,Personal Loan,51800.0,721,135000.0,16.98,0.219,17,Stage 1,0
LN040391,2026-07-20,Personal Loan,58200.0,755,585000.0,16.42,0.592,0,Current,0
LN040392,2026-01-18,Personal Loan,17800.0,658,593000.0,18.03,1.524,86,Stage 2,0
LN040393,2025-03-22,Personal Loan,39800.0,609,294000.0,18.85,0.74,0,Current,0
LN040394,2026-03-07,Two-Wheeler,48600.0,785,104000.0,15.92,0.43,0,Current,0
LN040395,2025-05-19,Consumer Durable,47400.0,830,19000.0,15.17,0.15,0,Current,0
LN040396,2026-03-23,Consumer Durable,75300.0,726,46000.0,16.9,0.434,0,Current,0
LN040397,2025-08-12,Personal Loan,54100.0,536,623000.0,20.07,0.561,0,Current,0
LN040398,2025-02-12,Two-Wheeler,64000.0,703,111000.0,17.28,0.366,0,Current,0
LN040399,2026-03-17,Personal Loan,34200.0,626,580000.0,18.57,0.84,0,Current,0
LN040400,2024-09-22,Two-Wheeler,136500.0,687,70000.0,17.55,0.307,0,Current,0
LN040401,2025-10-27,Consumer Durable,41200.0,709,61000.0,17.18,0.208,0,Current,0
LN040402,2025-11-04,Personal Loan,59700.0,844,81000.0,14.93,0.173,0,Current,0
LN040403,2025-01-11,Consumer Durable,52500.0,775,34000.0,16.08,0.363,0,Current,0
LN040404,2025-12-12,Consumer Durable,64300.0,525,53000.0,20.25,0.39,0,Current,0
LN040405,2024-10-10,Two-Wheeler,100700.0,610,140000.0,18.83,0.191,0,Current,0
LN040406,2024-12-24,Two-Wheeler,29600.0,808,83000.0,15.53,0.345,10,Stage 1,0
LN040407,2025-04-14,Two-Wheeler,80500.0,662,79000.0,17.97,0.506,61,Stage 2,0
LN040408,2026-02-15,Consumer Durable,76300.0,750,33000.0,16.5,0.42,0,Current,0
LN040409,2024-10-12,Two-Wheeler,54400.0,669,59000.0,17.85,0.52,0,Current,0
LN040410,2024-11-19,Personal Loan,56200.0,790,152000.0,15.83,0.372,0,Current,0
LN040411,2025-01-16,Two-Wheeler,24500.0,748,63000.0,16.53,0.307,26,Stage 1,0
LN040412,2025-08-06,Personal Loan,40000.0,787,144000.0,15.88,0.616,0,Current,0
LN040413,2024-12-22,Consumer Durable,15600.0,572,64000.0,19.47,0.276,0,Current,0
LN040414,2025-04-27,Consumer Durable,40800.0,760,56000.0,16.33,0.271,0,Current,0
LN040415,2025-05-10,Two-Wheeler,47200.0,608,126000.0,18.87,0.501,0,Current,0
LN040416,2025-02-14,Two-Wheeler,21200.0,788,117000.0,15.87,0.325,1,Stage 1,0
LN040417,2025-09-19,Consumer Durable,58700.0,888,53000.0,14.2,0.378,0,Current,0
LN040418,2024-12-18,Personal Loan,101100.0,590,199000.0,19.17,0.559,52,Stage 2,0
LN040419,2025-11-13,Two-Wheeler,55800.0,766,105000.0,16.23,0.54,0,Current,0
LN040420,2025-04-02,Personal Loan,48900.0,609,340000.0,18.85,0.387,0,Current,0
LN040421,2025-07-04,Two-Wheeler,35800.0,671,52000.0,17.82,0.523,0,Current,0
LN040422,2026-07-04,Personal Loan,61300.0,684,616000.0,17.6,0.54,0,Current,0
LN040423,2025-01-12,Two-Wheeler,26600.0,769,53000.0,16.18,0.553,0,Current,0
LN040424,2025-01-02,Personal Loan,15000.0,798,149000.0,15.7,0.529,0,Current,0
LN040425,2025-05-16,Personal Loan,126500.0,798,762000.0,15.7,0.71,0,Current,0
LN040426,2025-10-08,Personal Loan,87200.0,646,576000.0,18.23,0.658,16,Stage 1,0
LN040427,2025-01-11,Personal Loan,25300.0,767,996000.0,16.22,1.736,35,Stage 2,0
LN040428,2025-06-12,Personal Loan,20600.0,656,588000.0,18.07,1.205,0,Current,0
LN040429,2026-03-27,Two-Wheeler,52300.0,711,112000.0,17.15,0.44,0,Current,0
LN040430,2025-01-14,Two-Wheeler,51000.0,656,83000.0,18.07,0.203,0,Current,0
LN040431,2025-10-02,Personal Loan,80000.0,764,464000.0,16.27,0.667,50,Stage 2,0
LN040432,2026-01-05,Two-Wheeler,40100.0,663,90000.0,17.95,0.456,0,Current,0
LN040433,2026-01-08,Two-Wheeler,98000.0,716,149000.0,17.07,0.49,0,Current,0
LN040434,2025-04-02,Personal Loan,43000.0,763,653000.0,16.28,0.675,0,Current,0
LN040435,2025-06-23,Personal Loan,101500.0,583,227000.0,19.28,0.538,0,Current,0
LN040436,2025-03-08,Two-Wheeler,44000.0,800,47000.0,15.67,0.274,0,Current,0
LN040437,2025-01-26,Personal Loan,29200.0,865,242000.0,14.58,0.651,0,Current,0
LN040438,2025-09-06,Personal Loan,39200.0,624,925000.0,18.6,1.295,26,Stage 1,0
LN040439,2026-07-13,Consumer Durable,72600.0,567,75000.0,19.55,0.36,27,Stage 1,0
LN040440,2025-05-12,Two-Wheeler,60600.0,749,58000.0,16.52,0.148,0,Current,0
LN040441,2026-04-01,Personal Loan,50600.0,771,855000.0,16.15,0.911,0,Current,0
LN040442,2026-05-13,Two-Wheeler,26200.0,607,140000.0,18.88,0.665,0,Current,0
LN040443,2025-08-11,Consumer Durable,47300.0,676,61000.0,17.73,0.218,0,Current,0
LN040444,2026-07-07,Consumer Durable,33100.0,738,49000.0,16.7,0.264,0,Current,0
LN040445,2024-10-24,Personal Loan,32600.0,700,287000.0,17.33,0.728,11,Stage 1,0
LN040446,2025-07-06,Personal Loan,89100.0,788,294000.0,15.87,0.275,0,Current,0
LN040447,2025-03-21,Two-Wheeler,31000.0,756,149000.0,16.4,0.435,63,Stage 2,0
LN040448,2024-11-28,Personal Loan,29900.0,648,445000.0,18.2,0.839,0,Current,0
LN040449,2025-04-26,Consumer Durable,59200.0,787,30000.0,15.88,0.145,0,Current,0
LN040450,2026-03-08,Personal Loan,28300.0,708,867000.0,17.2,1.506,0,Current,0
LN040451,2025-01-24,Personal Loan,35200.0,637,177000.0,18.38,0.595,25,Stage 1,0
LN040452,2026-07-26,Consumer Durable,155600.0,680,73000.0,17.67,0.497,0,Current,0
LN040453,2024-11-22,Personal Loan,44300.0,767,834000.0,16.22,0.95,7,Stage 1,0
LN040454,2026-03-15,Personal Loan,73500.0,610,418000.0,18.83,0.475,0,Current,0
LN040455,2024-12-31,Two-Wheeler,221700.0,627,88000.0,18.55,0.443,0,Current,0
LN040456,2025-11-20,Personal Loan,55300.0,856,469000.0,14.73,0.411,0,Current,0
LN040457,2025-11-30,Two-Wheeler,67200.0,641,132000.0,18.32,0.207,0,Current,0
LN040458,2026-01-03,Personal Loan,59100.0,822,835000.0,15.3,0.865,0,Current,0
LN040459,2025-05-21,Personal Loan,40300.0,606,484000.0,18.9,0.563,0,Current,0
LN040460,2025-09-04,Personal Loan,52900.0,743,266000.0,16.62,0.385,0,Current,0
LN040461,2026-04-08,Two-Wheeler,44000.0,798,72000.0,15.7,0.475,0,Current,0
LN040462,2026-02-05,Personal Loan,28400.0,630,891000.0,18.5,1.464,0,Current,0
LN040463,2025-07-17,Personal Loan,80800.0,654,651000.0,18.1,0.563,0,Current,0
LN040464,2024-08-14,Consumer Durable,16600.0,811,35000.0,15.48,0.385,0,Current,0
LN040465,2026-01-04,Consumer Durable,49200.0,876,17000.0,14.4,0.421,0,Current,0
LN040466,2025-10-23,Two-Wheeler,41500.0,778,43000.0,16.03,0.193,0,Current,0
LN040467,2024-10-31,Personal Loan,26300.0,710,339000.0,17.17,0.831,11,Stage 1,0
LN040468,2025-06-03,Two-Wheeler,71200.0,720,116000.0,17.0,0.333,0,Current,0
LN040469,2025-11-30,Two-Wheeler,26600.0,630,138000.0,18.5,0.37,0,Current,0
LN040470,2026-02-20,Consumer Durable,38400.0,557,58000.0,19.72,0.399,0,Current,0
LN040471,2025-05-28,Consumer Durable,75900.0,778,68000.0,16.03,0.15,0,Current,0
LN040472,2025-06-05,Consumer Durable,15400.0,573,25000.0,19.45,0.541,0,Current,0
LN040473,2024-10-13,Consumer Durable,93600.0,678,55000.0,17.7,0.152,43,Stage 2,0
LN040474,2024-08-04,Personal Loan,48000.0,710,155000.0,17.17,0.312,0,Current,0
LN040475,2026-01-04,Two-Wheeler,40700.0,653,60000.0,18.12,0.437,0,Current,0
LN040476,2026-06-25,Consumer Durable,21400.0,776,40000.0,16.07,0.256,0,Current,0
LN040477,2025-11-10,Consumer Durable,51800.0,718,50000.0,17.03,0.322,0,Current,0
LN040478,2024-11-07,Consumer Durable,49800.0,683,15000.0,17.62,0.324,0,Current,0
LN040479,2025-07-30,Two-Wheeler,68000.0,764,95000.0,16.27,0.444,90,Stage 2,0
LN040480,2024-08-12,Two-Wheeler,37000.0,746,41000.0,16.57,0.307,0,Current,0
LN040481,2024-09-28,Personal Loan,27300.0,786,214000.0,15.9,0.497,0,Current,0
LN040482,2025-09-02,Two-Wheeler,59200.0,686,115000.0,17.57,0.226,0,Current,0
LN040483,2025-06-28,Personal Loan,34700.0,786,223000.0,15.9,0.417,0,Current,0
LN040484,2025-06-15,Consumer Durable,66300.0,744,71000.0,16.6,0.404,0,Current,0
LN040485,2025-03-02,Consumer Durable,26400.0,776,35000.0,16.07,0.189,0,Current,0
LN040486,2026-04-29,Two-Wheeler,78900.0,795,102000.0,15.75,0.444,46,Stage 2,0
LN040487,2025-10-14,Personal Loan,119900.0,780,862000.0,16.0,0.511,0,Current,0
LN040488,2025-07-11,Personal Loan,44400.0,720,740000.0,17.0,0.775,0,Current,0
LN040489,2025-08-16,Two-Wheeler,110100.0,745,121000.0,16.58,0.498,0,Current,0
LN040490,2025-07-24,Personal Loan,77000.0,795,359000.0,15.75,0.451,0,Current,0
LN040491,2024-08-09,Personal Loan,60000.0,641,786000.0,18.32,0.647,0,Current,0
LN040492,2024-11-12,Consumer Durable,48600.0,738,28000.0,16.7,0.5,14,Stage 1,0
LN040493,2025-12-27,Personal Loan,35400.0,554,446000.0,19.77,0.867,0,Current,0
LN040494,2025-01-23,Personal Loan,100600.0,705,827000.0,17.25,0.756,0,Current,0
LN040495,2026-07-26,Two-Wheeler,89100.0,530,136000.0,20.17,0.219,0,Current,0
LN040496,2024-12-07,Consumer Durable,26200.0,661,53000.0,17.98,0.465,0,Current,0
LN040497,2024-09-12,Consumer Durable,52500.0,576,24000.0,19.4,0.272,0,Current,0
LN040498,2026-01-25,Consumer Durable,30100.0,804,44000.0,15.6,0.532,0,Current,0
LN040499,2026-02-12,Two-Wheeler,65200.0,669,77000.0,17.85,0.447,0,Current,0
LN040500,2025-02-14,Personal Loan,76800.0,638,515000.0,18.37,0.654,0,Current,0
LN040501,2024-10-02,Consumer Durable,19200.0,738,70000.0,16.7,0.513,0,Current,0
LN040502,2026-05-04,Personal Loan,46600.0,660,396000.0,18.0,0.648,0,Current,0
LN040503,2025-01-01,Personal Loan,63200.0,617,657000.0,18.72,0.595,0,Current,0
LN040504,2026-04-29,Personal Loan,51800.0,697,980000.0,17.38,0.853,78,Stage 2,0
LN040505,2026-05-04,Consumer Durable,142900.0,596,71000.0,19.07,0.197,0,Current,0
LN040506,2026-07-28,Consumer Durable,19100.0,876,79000.0,14.4,0.454,0,Current,0
LN040507,2025-11-29,Personal Loan,110500.0,730,482000.0,16.83,0.316,0,Current,0
LN040508,2025-01-22,Personal Loan,28900.0,772,656000.0,16.13,1.019,0,Current,0
LN040509,2025-03-04,Consumer Durable,15000.0,821,71000.0,15.32,0.543,0,Current,0
LN040510,2024-11-19,Personal Loan,59400.0,825,327000.0,15.25,0.682,0,Current,0
LN040511,2024-11-09,Two-Wheeler,45500.0,775,99000.0,16.08,0.199,0,Current,0
LN040512,2025-05-18,Personal Loan,51800.0,691,918000.0,17.48,1.127,44,Stage 2,0
LN040513,2025-11-09,Personal Loan,67000.0,740,741000.0,16.67,0.601,63,Stage 2,0
LN040514,2025-08-31,Personal Loan,68200.0,725,550000.0,16.92,0.471,69,Stage 2,0
LN040515,2025-04-20,Personal Loan,35700.0,727,904000.0,16.88,1.054,0,Current,0
LN040516,2025-12-12,Two-Wheeler,79800.0,760,133000.0,16.33,0.333,0,Current,0
LN040517,2025-11-28,Consumer Durable,15000.0,735,54000.0,16.75,0.429,0,Current,0
LN040518,2025-11-11,Personal Loan,46300.0,687,687000.0,17.55,1.026,38,Stage 2,0
LN040519,2024-12-12,Consumer Durable,96500.0,900,32000.0,14.0,0.481,0,Current,0
LN040520,2025-03-16,Two-Wheeler,58200.0,613,119000.0,18.78,0.358,0,Current,0
LN040521,2026-07-05,Personal Loan,50500.0,745,114000.0,16.58,0.47,0,Current,0
LN040522,2026-02-12,Two-Wheeler,39900.0,771,46000.0,16.15,0.352,0,Current,0
LN040523,2026-06-30,Two-Wheeler,60400.0,820,112000.0,15.33,0.239,0,Current,0
LN040524,2025-11-13,Personal Loan,41400.0,709,345000.0,17.18,0.669,0,Current,0
LN040525,2025-12-31,Personal Loan,71400.0,774,832000.0,16.1,0.558,1,Stage 1,0
LN040526,2026-04-15,Consumer Durable,35900.0,694,64000.0,17.43,0.337,0,Current,0
LN040527,2024-12-27,Two-Wheeler,122400.0,800,149000.0,15.67,0.148,0,Current,0
LN040528,2025-06-21,Personal Loan,68100.0,745,107000.0,16.58,0.415,0,Current,0
LN040529,2025-09-23,Personal Loan,145500.0,784,510000.0,15.93,0.598,0,Current,0
LN040530,2025-07-20,Personal Loan,38800.0,747,190000.0,16.55,0.306,0,Current,0
LN040531,2026-03-15,Personal Loan,102200.0,698,876000.0,17.37,0.615,0,Current,0
LN040532,2025-04-29,Personal Loan,22900.0,615,333000.0,18.75,0.877,59,Stage 2,0
LN040533,2025-02-24,Personal Loan,75600.0,628,326000.0,18.53,0.566,0,Current,0
LN040534,2025-07-31,Personal Loan,45700.0,669,417000.0,17.85,0.801,0,Current,0
LN040535,2026-01-17,Two-Wheeler,52700.0,706,92000.0,17.23,0.17,0,Current,0
LN040536,2025-06-28,Personal Loan,75900.0,769,243000.0,16.18,0.6,0,Current,0
LN040537,2026-07-27,Personal Loan,76600.0,720,652000.0,17.0,0.784,75,Stage 2,0
